11-FEB-2006 15:00:00.000000
# V4 file generated by J. J. Remedios and R. J. Leigh
# TEM profile (K) for lat -75.0000 degrees, month 10.0000:
  3.9452e+02  3.8223e+02  3.6865e+02  3.5554e+02  3.4283e+02  3.2969e+02
  3.1706e+02  3.0603e+02  2.9676e+02  2.8786e+02  2.8069e+02  2.7370e+02
  2.6523e+02  2.5672e+02  2.4788e+02  2.3917e+02  2.3015e+02  2.2135e+02
  2.1258e+02  2.0431e+02  1.9658e+02  1.8955e+02  1.8312e+02  1.7736e+02
  1.7259e+02  1.6846e+02  1.6496e+02  1.6209e+02  1.5988e+02  1.5855e+02
  1.5808e+02  1.5867e+02  1.6048e+02  1.6357e+02  1.6800e+02  1.7405e+02
  1.8039e+02  1.8652e+02  1.9170e+02  1.9619e+02  2.0023e+02  2.0368e+02
  2.0678e+02  2.0981e+02  2.1279e+02  2.1566e+02  2.1849e+02  2.2117e+02
  2.2368e+02  2.2601e+02  2.2783e+02  2.2952e+02  2.3122e+02  2.3285e+02
  2.3434e+02  2.3603e+02  2.3785e+02  2.4035e+02  2.4301e+02  2.4608e+02
  2.4922e+02  2.5253e+02  2.5582e+02  2.5901e+02  2.6150e+02  2.6402e+02
  2.6655e+02  2.6895e+02  2.7137e+02  2.7381e+02  2.7546e+02  2.7711e+02
  2.7877e+02  2.7954e+02  2.8014e+02  2.8075e+02  2.8095e+02  2.8092e+02
  2.8089e+02  2.8022e+02  2.7884e+02  2.7747e+02  2.7559e+02  2.7236e+02
  2.6918e+02  2.6574e+02  2.6145e+02  2.5723e+02  2.5277e+02  2.4731e+02
  2.4196e+02  2.3648e+02  2.3086e+02  2.2538e+02  2.2149e+02  2.1799e+02
  2.1537e+02  2.1409e+02  2.1282e+02  2.1140e+02  2.0998e+02  2.0872e+02
  2.0757e+02  2.0650e+02  2.0572e+02  2.0518e+02  2.0483e+02  2.0470e+02
  2.0483e+02  2.0553e+02  2.0724e+02  2.1008e+02  2.1429e+02  2.2005e+02
  2.2672e+02  2.3352e+02  2.3994e+02  2.4599e+02  2.5177e+02  2.5534e+02
  2.5670e+02
 
# TEM profile (K) for lat -45.0000 degrees, month 10.0000:
  3.8765e+02  3.7391e+02  3.6058e+02  3.4773e+02  3.3358e+02  3.1983e+02
  3.0657e+02  2.9362e+02  2.8122e+02  2.6952e+02  2.5835e+02  2.4819e+02
  2.3864e+02  2.3010e+02  2.2204e+02  2.1483e+02  2.0809e+02  2.0212e+02
  1.9674e+02  1.9182e+02  1.8764e+02  1.8400e+02  1.8085e+02  1.7830e+02
  1.7639e+02  1.7491e+02  1.7383e+02  1.7315e+02  1.7317e+02  1.7382e+02
  1.7508e+02  1.7690e+02  1.7919e+02  1.8185e+02  1.8486e+02  1.8823e+02
  1.9167e+02  1.9497e+02  1.9804e+02  2.0096e+02  2.0377e+02  2.0644e+02
  2.0894e+02  2.1147e+02  2.1405e+02  2.1643e+02  2.1871e+02  2.2066e+02
  2.2259e+02  2.2451e+02  2.2628e+02  2.2804e+02  2.2980e+02  2.3156e+02
  2.3329e+02  2.3489e+02  2.3642e+02  2.3795e+02  2.3948e+02  2.4103e+02
  2.4275e+02  2.4472e+02  2.4693e+02  2.4938e+02  2.5194e+02  2.5453e+02
  2.5699e+02  2.5924e+02  2.6150e+02  2.6334e+02  2.6465e+02  2.6596e+02
  2.6662e+02  2.6643e+02  2.6623e+02  2.6543e+02  2.6362e+02  2.6182e+02
  2.5963e+02  2.5686e+02  2.5412e+02  2.5124e+02  2.4819e+02  2.4518e+02
  2.4207e+02  2.3893e+02  2.3583e+02  2.3303e+02  2.3030e+02  2.2800e+02
  2.2664e+02  2.2529e+02  2.2468e+02  2.2440e+02  2.2409e+02  2.2364e+02
  2.2319e+02  2.2240e+02  2.2140e+02  2.2045e+02  2.1980e+02  2.1914e+02
  2.1871e+02  2.1851e+02  2.1849e+02  2.1845e+02  2.1841e+02  2.1844e+02
  2.1898e+02  2.2043e+02  2.2288e+02  2.2704e+02  2.3261e+02  2.3918e+02
  2.4648e+02  2.5309e+02  2.5932e+02  2.6528e+02  2.7110e+02  2.7772e+02
  2.8514e+02
 
# TEM profile (K) for lat -10.0000 degrees, month 10.0000:
  3.7489e+02  3.5962e+02  3.4496e+02  3.2956e+02  3.1301e+02  2.9730e+02
  2.8123e+02  2.6578e+02  2.5132e+02  2.3775e+02  2.2676e+02  2.1751e+02
  2.1069e+02  2.0473e+02  1.9999e+02  1.9616e+02  1.9306e+02  1.9104e+02
  1.8952e+02  1.8845e+02  1.8770e+02  1.8714e+02  1.8677e+02  1.8663e+02
  1.8660e+02  1.8660e+02  1.8660e+02  1.8686e+02  1.8731e+02  1.8800e+02
  1.8926e+02  1.9105e+02  1.9324e+02  1.9582e+02  1.9872e+02  2.0166e+02
  2.0434e+02  2.0611e+02  2.0739e+02  2.0797e+02  2.0808e+02  2.0788e+02
  2.0743e+02  2.0717e+02  2.0711e+02  2.0734e+02  2.0780e+02  2.0863e+02
  2.0987e+02  2.1141e+02  2.1362e+02  2.1586e+02  2.1813e+02  2.2090e+02
  2.2374e+02  2.2666e+02  2.2967e+02  2.3275e+02  2.3585e+02  2.3901e+02
  2.4222e+02  2.4546e+02  2.4868e+02  2.5175e+02  2.5485e+02  2.5784e+02
  2.6032e+02  2.6281e+02  2.6507e+02  2.6644e+02  2.6782e+02  2.6896e+02
  2.6895e+02  2.6894e+02  2.6884e+02  2.6771e+02  2.6658e+02  2.6541e+02
