11-FEB-2006 15:00:00.000000
# V4 file generated by J. J. Remedios and R. J. Leigh
# TEM profile (K) for lat -75.0000 degrees, month 4.00000:
  3.6887e+02  3.5681e+02  3.4447e+02  3.3139e+02  3.1881e+02  3.0609e+02
  2.9353e+02  2.8194e+02  2.7232e+02  2.6307e+02  2.5563e+02  2.4840e+02
  2.4077e+02  2.3340e+02  2.2646e+02  2.1982e+02  2.1357e+02  2.0785e+02
  2.0251e+02  1.9791e+02  1.9376e+02  1.9007e+02  1.8719e+02  1.8484e+02
  1.8301e+02  1.8193e+02  1.8147e+02  1.8151e+02  1.8206e+02  1.8358e+02
  1.8585e+02  1.8875e+02  1.9232e+02  1.9659e+02  2.0111e+02  2.0579e+02
  2.1055e+02  2.1521e+02  2.1938e+02  2.2250e+02  2.2502e+02  2.2647e+02
  2.2763e+02  2.2810e+02  2.2833e+02  2.2839e+02  2.2881e+02  2.2932e+02
  2.3008e+02  2.3093e+02  2.3192e+02  2.3323e+02  2.3467e+02  2.3640e+02
  2.3814e+02  2.3989e+02  2.4166e+02  2.4344e+02  2.4506e+02  2.4659e+02
  2.4790e+02  2.4915e+02  2.5018e+02  2.5119e+02  2.5209e+02  2.5299e+02
  2.5384e+02  2.5490e+02  2.5599e+02  2.5706e+02  2.5736e+02  2.5765e+02
  2.5779e+02  2.5615e+02  2.5453e+02  2.5265e+02  2.4963e+02  2.4665e+02
  2.4351e+02  2.4004e+02  2.3661e+02  2.3307e+02  2.2949e+02  2.2597e+02
  2.2291e+02  2.1989e+02  2.1733e+02  2.1520e+02  2.1311e+02  2.1169e+02
  2.1027e+02  2.0838e+02  2.0626e+02  2.0481e+02  2.0496e+02  2.0513e+02
  2.0686e+02  2.0860e+02  2.1021e+02  2.1176e+02  2.1320e+02  2.1435e+02
  2.1551e+02  2.1648e+02  2.1735e+02  2.1810e+02  2.1872e+02  2.1921e+02
  2.1950e+02  2.1941e+02  2.1883e+02  2.1838e+02  2.1926e+02  2.2317e+02
  2.2899e+02  2.3528e+02  2.4140e+02  2.4729e+02  2.5291e+02  2.5545e+02
  2.5490e+02
 
# TEM profile (K) for lat -45.0000 degrees, month 4.00000:
  3.6933e+02  3.5747e+02  3.4353e+02  3.3005e+02  3.1674e+02  3.0210e+02
  2.8813e+02  2.7485e+02  2.6219e+02  2.5059e+02  2.3994e+02  2.3052e+02
  2.2206e+02  2.1509e+02  2.0879e+02  2.0366e+02  1.9916e+02  1.9534e+02
  1.9212e+02  1.8928e+02  1.8687e+02  1.8523e+02  1.8399e+02  1.8312e+02
  1.8254e+02  1.8245e+02  1.8269e+02  1.8319e+02  1.8448e+02  1.8628e+02
  1.8854e+02  1.9127e+02  1.9421e+02  1.9723e+02  2.0025e+02  2.0315e+02
  2.0591e+02  2.0836e+02  2.1017e+02  2.1168e+02  2.1280e+02  2.1375e+02
  2.1457e+02  2.1520e+02  2.1586e+02  2.1660e+02  2.1734e+02  2.1809e+02
  2.1900e+02  2.1995e+02  2.2092e+02  2.2220e+02  2.2354e+02  2.2489e+02
  2.2642e+02  2.2812e+02  2.3000e+02  2.3195e+02  2.3412e+02  2.3634e+02
  2.3865e+02  2.4098e+02  2.4331e+02  2.4554e+02  2.4779e+02  2.5013e+02
  2.5250e+02  2.5463e+02  2.5662e+02  2.5863e+02  2.5964e+02  2.6024e+02
  2.6083e+02  2.6020e+02  2.5915e+02  2.5811e+02  2.5616e+02  2.5395e+02
  2.5176e+02  2.4902e+02  2.4623e+02  2.4347e+02  2.4068e+02  2.3792e+02
  2.3525e+02  2.3271e+02  2.3020e+02  2.2809e+02  2.2619e+02  2.2442e+02
  2.2337e+02  2.2232e+02  2.2162e+02  2.2120e+02  2.2078e+02  2.2038e+02
  2.1999e+02  2.1926e+02  2.1828e+02  2.1734e+02  2.1669e+02  2.1605e+02
  2.1566e+02  2.1548e+02  2.1545e+02  2.1555e+02  2.1586e+02  2.1643e+02
  2.1778e+02  2.2030e+02  2.2411e+02  2.2928e+02  2.3558e+02  2.4252e+02
  2.4985e+02  2.5652e+02  2.6270e+02  2.6859e+02  2.7403e+02  2.7955e+02
  2.8514e+02
 
# TEM profile (K) for lat -10.0000 degrees, month 4.00000:
  3.6485e+02  3.4965e+02  3.3409e+02  3.1923e+02  3.0223e+02  2.8571e+02
  2.6995e+02  2.5487e+02  2.4100e+02  2.2863e+02  2.1833e+02  2.1019e+02
  2.0436e+02  1.9951e+02  1.9575e+02  1.9284e+02  1.9059e+02  1.8917e+02
  1.8819e+02  1.8754e+02  1.8712e+02  1.8690e+02  1.8678e+02  1.8671e+02
  1.8676e+02  1.8680e+02  1.8680e+02  1.8708e+02  1.8774e+02  1.8876e+02
  1.9030e+02  1.9253e+02  1.9514e+02  1.9804e+02  2.0125e+02  2.0442e+02
  2.0726e+02  2.0903e+02  2.1029e+02  2.1079e+02  2.1082e+02  2.1050e+02
  2.0993e+02  2.0955e+02  2.0942e+02  2.0956e+02  2.0982e+02  2.1026e+02
  2.1097e+02  2.1191e+02  2.1382e+02  2.1576e+02  2.1770e+02  2.2034e+02
  2.2315e+02  2.2616e+02  2.2931e+02  2.3257e+02  2.3588e+02  2.3924e+02
  2.4265e+02  2.4607e+02  2.4942e+02  2.5262e+02  2.5586e+02  2.5906e+02
  2.6142e+02  2.6380e+02  2.6612e+02  2.6738e+02  2.6864e+02  2.6990e+02
  2.6990e+02  2.6990e+02  2.6990e+02  2.6884e+02  2.6767e+02  2.6651e+02
  2.6447e+02  2.6232e+02  2.6019e+02  2.5758e+02  2.5490e+02  2.5224e+02
  2.4925e+02  2.4629e+02  2.4334e+02  2.4028e+02  2.3726e+02  2.3440e+02
  2.3176e+02  2.2915e+02  2.2697e+02  2.2498e+02  2.2295e+02  2.2072e+02
  2.1851e+02  2.1575e+02  2.1274e+02  2.0962e+02  2.0614e+02  2.0272e+02
  1.9909e+02  1.9677e+02  1.9718e+02  2.0059e+02  2.0665e+02  2.1460e+02
  2.2327e+02  2.3147e+02  2.3937e+02  2.4699e+02  2.5429e+02  2.6066e+02
  2.6673e+02  2.7251e+02  2.7790e+02  2.8325e+02  2.8897e+02  2.9486e+02
  3.0093e+02
 
# TEM profile (K) for lat 10.0000 degrees, month 4.00000:
  3.6698e+02  3.5141e+02  3.3610e+02  3.2143e+02  3.0447e+02  2.8840e+02
  2.7298e+02  2.5821e+02  2.4463e+02  2.3234e+02  2.2210e+02  2.1381e+02
  2.0764e+02  2.0239e+02  1.9829e+02  1.9496e+02  1.9228e+02  1.9047e+02
  1.8906e+02  1.8806e+02  1.8744e+02  1.8703e+02  1.8678e+02  1.8664e+02
  1.8660e+02  1.8660e+02  1.8660e+02  1.8692e+02  1.8750e+02  1.8838e+02
  1.8979e+02  1.9171e+02  1.9400e+02  1.9665e+02  1.9958e+02  2.0255e+02
  2.0521e+02  2.0704e+02  2.0837e+02  2.0901e+02  2.0920e+02  2.0901e+02
  2.0857e+02  2.0825e+02  2.0812e+02  2.0831e+02  2.0871e+02  2.0947e+02
  2.1067e+02  2.1216e+02  2.1434e+02  2.1655e+02  2.1878e+02  2.2137e+02
  2.2410e+02  2.2706e+02  2.3004e+02  2.3305e+02  2.3609e+02  2.3916e+02
  2.4235e+02  2.4556e+02  2.4875e+02  2.5190e+02  2.5509e+02  2.5827e+02
  2.6076e+02  2.6327e+02  2.6573e+02  2.6718e+02  2.6864e+02  2.7009e+02
  2.7013e+02  2.7017e+02  2.7021e+02  2.6917e+02  2.6801e+02  2.6685e+02
  2.6493e+02  2.6289e+02  2.6087e+02  2.5837e+02  2.5579e+02  2.5324e+02
  2.5016e+02  2.4708e+02  2.4402e+02  2.4041e+02  2.3685e+02  2.3360e+02
  2.3084e+02  2.2812e+02  2.2594e+02  2.2399e+02  2.2200e+02  2.1975e+02
  2.1752e+02  2.1488e+02  2.1208e+02  2.0917e+02  2.0596e+02  2.0280e+02
  1.9931e+02  1.9710e+02  1.9758e+02  2.0098e+02  2.0695e+02  2.1478e+02
  2.2338e+02  2.3147e+02  2.3928e+02  2.4682e+02  2.5408e+02  2.6054e+02
  2.6673e+02  2.7267e+02  2.7830e+02  2.8390e+02  2.8951e+02  2.9519e+02
  3.0093e+02
 
# TEM profile (K) for lat 45.0000 degrees, month 4.00000:
  3.7755e+02  3.6431e+02  3.5086e+02  3.3791e+02  3.2424e+02  3.1070e+02
  2.9774e+02  2.8543e+02  2.7364e+02  2.6273e+02  2.5233e+02  2.4266e+02
  2.3345e+02  2.2522e+02  2.1745e+02  2.1065e+02  2.0440e+02  1.9878e+02
  1.9375e+02  1.8913e+02  1.8504e+02  1.8187e+02  1.7913e+02  1.7678e+02
  1.7499e+02  1.7371e+02  1.7285e+02  1.7245e+02  1.7275e+02  1.7384e+02
  1.7542e+02  1.7741e+02  1.7972e+02  1.8243e+02  1.8539e+02  1.8854e+02
  1.9168e+02  1.9469e+02  1.9760e+02  2.0033e+02  2.0303e+02  2.0571e+02
  2.0829e+02  2.1079e+02  2.1324e+02  2.1553e+02  2.1771e+02  2.1973e+02
  2.2153e+02  2.2329e+02  2.2514e+02  2.2701e+02  2.2888e+02  2.3074e+02
  2.3259e+02  2.3443e+02  2.3624e+02  2.3799e+02  2.3987e+02  2.4188e+02
